correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-7.890299432080824,1.6076482940428488e-06,-2.037266553135925
0.3,-4.251511939081445,0.0008057782493471572,-1.0977356624176293
0.5,-12.440479952342379,5.880523207905407e-09,-3.212118111616618
0.9,-9.735114148976532,1.3013001814608528e-07,-2.5135956648276196
0.99,-13.950446596026085,1.323598128664833e-09,-3.601989822570998
