correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-7.305431160040043,3.876960240515315e-06,-1.8862542146466543
0.3,-9.013943514323541,3.3256714887819386e-07,-2.327390207641962
0.5,-9.61363930262608,1.5184472378661755e-07,-2.482230994367726
0.9,-6.817534420053458,8.358191200208881e-06,-1.7602798180708588
0.99,-1.1352387514226294,0.2753377777692553,-0.29311738521527636
