nu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
2.1,0.6917613075108943,4.31572343377048,0.6960962455772982,4.0732563734054565,54.19308482610862,13.117699262667216,1.0694040459932053,,0.07255927441926581,0.42521016809576917,1.9820741187305277,0.44413331273416046,3.7418490648269653,32.53639178299443,8.55030957425975,1.0387892338449058,,0.041920257304695896,1.1596726242144837,8.047422770230504,1.099108462544821,4.375860929489136,68.5714874412608,16.77765951679322,1.0944305796591662,,0.11751536930549394,0.8138126955492628,0.17947383891515034,0.07488602769984481,0.8065718785031084,0.10092983877114516,0.07297272033488282,6.192367996538208,13.068887667944521,33.5704435766858,0.0805231378592084,0.01021935193307897,0.005923997525534165,8.470723793451086,7.521789996777495,1.9456543771701467e-08,-0.20483851086739763,-1.0979208594452408,0.280544866830552,9.669942911456028,7.4530976685599635,2.538233286587649e-08,11.867625808940588,7.11204792409446,6.937295562785009e-08
2.5,1.000392738103224,2.155158418757667,0.9832826579171197,3.9547817707061768,27.653262295817783,7.609471497964387,1.1011973548257108,,0.10878426519489057,0.7023904802062503,1.1156429289856686,0.6869717953772365,3.700004518032074,19.29281947267708,5.09031557480991,1.0874736533434781,,0.06977560802448059,1.6944767990487517,4.676132658405468,1.4528365522931503,4.369483530521393,43.564656350432216,10.493165044551503,1.1530002655736546,,0.1812861829909734,1.0772741662477625,0.17950945754040787,0.07319858748105343,1.1233465695502238,0.13024780658830395,0.08281970624458344,3.4968549693401787,2.3067093877543714,2.397133299599283,0.12076715814376837,0.013552301667353083,0.007622737444063836,12.264781870821349,7.587379553002396,1.9472837778663392e-08,0.4964870254752867,1.5524136418846748,0.12666067491923,11.991092555062888,7.5122926655818185,2.3626281626602922e-08,14.065138313258876,7.178239640091997,6.038889270394929e-08
3.0,0.7331361228170143,1.144403196521423,0.7083419915876222,3.596198558807373,20.111953994975067,5.361722833788385,1.154767465416164,,0.07580809239755365,0.40144802573215027,0.651586528607353,0.41117138955306776,3.50200492143631,14.478475184136467,3.9189193050796662,1.1019150437946212,,0.04165114156843713,1.9780665745155828,7.128610255772403,1.8704383532208766,4.051233410835266,34.29631524832949,9.30416278635113,1.222454730323926,,0.22796778715771934,1.0845783238808788,0.12339775233459996,0.0470206981733755,1.2122636097225203,0.08900112737917715,0.06341344916447549,3.6544141448226517,0.6845377613389271,0.5400253659162477,0.13426875842608516,0.01007284875772873,0.005747320887535848,20.441648229088344,6.535635260992236,3.5872886342305885e-07,5.499512746859231,3.907564294875286,0.0004921286206041388,17.713316293992097,6.324921475192275,6.314874635894639e-07,21.609357141985708,6.1034387942935115,1.1738566348493952e-06
4.0,1.5445014520969398,3.0619552952987283,1.2974282304555111,3.5739821195602417,13.36520158182605,3.7257712081037266,1.2395976954442245,,0.18033186718084643,0.6459602917834417,0.5285544995368582,0.5635163146079981,3.2565555572509766,9.243055847819743,2.550063086323099,1.1864492580736425,,0.06791242080978266,1.9029113923055099,5.24097819894678,1.6627188371249182,3.946048855781555,16.578061689630523,4.469985006742775,1.363289901236671,,0.2286790276400185,1.3452289914210358,0.12660984569647596,0.05067650130203767,1.4779800321278707,0.10516347766753806,0.06491230577820709,4.752444322215516,0.3383976768650191,0.19277798200336246,0.17056271690795483,0.011511185733042493,0.006368847756939772,24.04702602615465,6.828655682274611,1.6408080052951025e-07,22.897047678782666,3.8191480065359293,0.0006507635000886424,21.14878739866342,6.979286271797358,1.0861370584457734e-07,24.97336052688697,6.856787022272941,1.5246292298477137e-07
10.0,2.841066245431504,11.24951107244055,2.5434845364627807,2.9004608392715454,7.184312256651998,2.464584069927449,1.528493144471403,,0.32968339647281353,2.7304101575857,10.98127994553265,2.2755151086028826,2.8844268918037415,7.171667722851638,2.1259238384855035,1.5275715717609115,,0.3069956959731228,2.9600372345528845,11.952869765681163,2.8480359388659484,2.965699851512909,7.215859643133394,2.503399850112913,1.5304089840666455,,0.3454049303496295,2.5981329667850868,0.10097478134900052,0.049492875847543735,2.8849672675126197,0.08794061290773471,0.059932439832563224,15.87799838939805,0.24665656372381178,0.19310317952807846,0.3268502810039635,0.009809442906534873,0.005776754552699321,50.45490169389736,9.136783060503564,4.812188788447491e-10,80.94813282658217,5.748716724832018,3.176448943784033e-06,46.66966107869298,9.059491416653552,5.771576680738655e-10,54.882172196373496,9.378238446922243,2.721925892696358e-10
50.0,1.4476348548718792,5.780072417978736,1.2020203774216665,2.8942822217941284,6.654146197803657,2.1257876781973595,1.630934965293246,,0.16434265111853313,0.06247224009607421,0.180945814174596,0.07627630953067047,2.8738903403282166,6.122645432788312,2.1000917267214207,1.5284000005594107,,0.006842930664243966,2.8968645039791046,11.28187748451427,2.5306189371283865,3.4146177768707275,7.190129508863926,2.48570074539773,1.73318446122072,,0.3341137512561817,1.623733319992801,0.1259411835255319,0.06269327814710128,1.8377644395530086,0.12238057871483514,0.07241325373571908,10.2325748220709,0.21953641316634134,0.13172215920626296,0.2065704748722797,0.0130485850922448,0.007095544767497072,23.890793091930888,4.674459761907748,6.230512614272874e-05,76.01635494924737,3.705576822785875,0.000884057596158034,23.68881071272773,4.70169546580899,5.775893345353678e-05,27.273718385445274,4.833362242721066,4.0110260031957704e-05
