mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-2.974076847065331,0.005866035364062779,-0.5429896589638413
4,-0.7571657047839504,0.4550589392750425,-0.13823891209315564
6,-1.6466072992138467,0.11043466431547307,-0.3006279870440275
8,-3.375298688384393,0.002112016743844348,-0.6162424099819108
10,-4.060255603842327,0.0003395989209166929,-0.741297861153734
12,-4.3972836446112495,0.00013481572193393848,-0.8028304813007039
