mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,-2.5578238581474246,0.016022219201687764,-0.4669926084107462
4,-1.4906429885543198,0.14685297622432383,-0.2721529300060387
6,-0.6444730020074574,0.5243342234154178,-0.11766413363418554
8,-2.810339153075807,0.00877514630067989,-0.5130953827931946
10,-3.7092667761138185,0.0008755460644458765,-0.677216361694001
12,-4.432304060333708,0.0001224045192280448,-0.8092243051888369
