mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-11.62692112786188,1.9438646893126117e-12,-2.1227756586877864
4,-7.445214571987029,3.324965238199742e-08,-1.359303988847822
6,-3.913567872309499,0.0005056367436584491,-0.7145164679971366
8,-0.2626299572608837,0.7946926045019999,-0.047949450622801225
10,0.9956541557291464,0.32765386966681675,0.18178074685553833
12,2.6024027889538064,0.01443265619062277,0.47513157040811865
