mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-6.200085923779156,9.21301555605572e-07,-1.1319756396413665
4,-4.110034595871708,0.00029650293108496285,-0.750386220095188
6,-1.3817339474800072,0.17760607280698212,-0.25226895050181947
8,-1.5720811612285972,0.12677979070966397,-0.28702143807793956
10,-1.7467886269601176,0.09125901096841044,-0.31891851139317773
12,-0.7261363733609286,0.47357547090762975,-0.13257375717159134
