mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,-1.603952687322673,0.11956153391475563,-0.29284035600588615
4,-1.6779032049380131,0.1041128383010737,-0.3063418115515878
6,-0.7038511406502281,0.4871390207115778,-0.12850504895329046
8,2.1336444944741713,0.04145751210213918,0.3895484064400701
10,2.301485014172662,0.028742229628317174,0.42019175267415465
12,3.636840493593084,0.0010618289301314952,0.6639931921297182
