mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-9.005064132946355,6.727664164582694e-10,-1.6440922524651396
4,-7.134305259127979,7.5028174860146e-08,-1.3025399741840444
6,-4.912857366272814,3.231797818676847e-05,-0.8969609337710134
8,-2.4293353949890317,0.021552584217191948,-0.44353393186040513
10,-1.191888139352132,0.24296785039521382,-0.2176080066486745
12,1.0549737535430819,0.3001476784073843,0.19261097413048053
