mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.10743857573047391,1.010482484535558,2158.3254604387794,4.420927047729492
6,Metro,0.06934852011369697,1.0070071413284418,1618.2392971300576,4.6440324783325195
7,Metro,0.2479336614011209,1.0317889184179128,576.9078812104094,4.794639587402344
8,Metro,0.215775565490883,1.0411285008410271,391.2155273474694,4.790295124053955
9,Metro,0.7120806359190052,1.1615852305645704,85.8030471160847,4.42988133430481
10,Metro,1.1500199763557204,1.2277844860613145,63.114587814496424,4.48468804359436
11,Metro,1.2849221381064337,1.3623703789208155,44.99200660086172,4.468289613723755
12,Metro,1.3939257887835628,1.4179739407828893,40.79310894030804,4.778326511383057
13,Metro,2.5544296587643656,1.5553245328224046,35.35850680241614,4.772259712219238
14,Metro,2.80485016426198,1.554312943521443,35.142879184525874,4.512127161026001
15,Metro,2.9860490430915307,1.555501109409402,35.124557011614726,4.532177448272705
16,Metro,3.166923432510173,1.555451735425835,35.27325948750207,4.534242630004883
17,Metro,3.422607968031251,1.5552807260307508,35.17127021847024,4.447802543640137
18,Metro,3.6183321132225856,1.5545384120641188,35.22636631425698,4.788804054260254
19,Metro,3.8412766972087495,1.5561009012073415,35.29026307886464,4.594147205352783
20,Metro,4.024021451888089,1.5550320852593333,35.17504007214217,4.364614725112915
