run_id,nu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
3,1,HMC,5.152043767794737,0.23888803965586203,1.0168551792793195,167.02134322583544,4.497344732284546
3,2,HMC,1.278713155727463,21.415426483233194,1.0708769702104692,63.39221792618081,3.4058218002319336
3,5,HMC,1.2599631658375752,28.854263791716335,1.0484245728234274,77.15392237541504,3.191084861755371
3,10,HMC,1.1229357026966824,30.51793902387612,1.1462989791567453,19.835345917406883,3.2132647037506104
