run_id,nu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
3,1,Metro,6.003605499410275,0.5482444775640802,1.0778587928425336,45.74762178006719,2.502370595932007
3,2,Metro,0.2945717991013129,1.9954048999773288,1.0271682489489062,109.83447681721485,2.3022727966308594
3,5,Metro,0.711562226913893,15.269037945475368,1.1148597284871884,28.33695198014465,2.2782654762268066
3,10,Metro,0.6050487799686195,14.183827922658914,1.1245342227671358,30.325699877062686,2.2383360862731934
