dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
15,-56.50437011334318,5.87376823157333e-07,-25.269522519848568
18,-79.25221502972137,1.5193043690473252e-07,-35.4426680347775
30,-30.52744847744853,6.859442239103431e-06,-13.652289995039473
