dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
15,-22.278683520279447,2.4031576705102467e-05,-9.96333016010983
18,-14.27217299342919,0.00013999386738388316,-6.382709799988866
30,-14.598433306444168,0.00012807409639971486,-6.528617847641235
