nu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
2.1,0.1707650855869793,,,0.6534961462020874,0.039028066531276176,0.038716885078110885,0.1595812488962815,,,0.6486743092536926,0.02520870839011584,0.022098081081799066,0.19874849736454347,,,0.6743236184120178,0.05664987963226955,0.054987351078148554,0.19117658578863594,0.12563143107962924,0.027399598075411057,0.04383000361314621,0.016021315535503237,0.0037742378838066166,0.04294848551121249,0.015786237609965916,0.00397131025894582,2.392194021554945,7.368027382946969,6.839618697647855
3.0,0.15333195788811915,,,0.7051616907119751,0.05163844254384416,0.05454880776853025,0.1260162130436678,,,0.7001919746398926,0.034933988971816876,0.03683311421169475,0.17110549785008589,,,0.7083907127380371,0.06474773712356927,0.06239381922093397,0.16511364201507642,0.058407734979024496,0.016655716945996855,0.05525402031251655,0.013385865955018067,0.005299520663507863,0.056436034392454155,0.013238210269699345,0.004984910549604439,6.406563426961836,7.9003662813883775,8.665717005931556
4.0,0.14224649541422002,,,0.7033052444458008,0.06219049116003503,0.061596402236362466,0.1034433531039094,,,0.7017797827720642,0.03240784887586246,0.031123438849313605,0.16501759268777766,,,0.706167995929718,0.07026771618265829,0.06746123361474134,0.1350831258629165,0.052000560032395456,0.014200516276276068,0.056538515221544905,0.016302721759376148,0.005915748866451355,0.05553658167254539,0.01625462897888359,0.005633256455768039,5.85067220192001,6.801470848492045,6.973222860010213
5.0,0.12551116251638453,,,0.7059347629547119,0.05552037962466698,0.056971426531855676,0.10727952464342685,,,0.7015830874443054,0.04416066109702067,0.04256817341307782,0.1546785915175206,,,0.7103025317192078,0.0796241384782629,0.07489838612771138,0.12992965422401123,0.03863412292494705,0.00791214083398736,0.05907950467423522,0.012240524942763368,0.0038592490890935888,0.058204043763232544,0.012091034025348424,0.0038219136195940433,11.538663582288054,12.136811760567856,12.065424373139589
30.0,0.10467796161581908,,,0.7026416063308716,0.056386488811390814,0.057188402271736695,0.09495896208706081,,,0.701043963432312,0.04324203809327243,0.04339266634432545,0.14631505648716095,,,0.7054797410964966,0.09174190383495388,0.09065856613027748,0.1218320610547553,0.02995789004765773,0.007416271038383162,0.06270237382241285,0.013244536241861631,0.004780827887378029,0.06268714390704086,0.013161409840017147,0.004719571432197365,12.38818950003306,10.34503620411142,10.493693077543957
