mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,57.16238256108401,5.608211740313819e-07,25.563794632486474
8,27.761129720253965,1.0015098244868053e-05,12.415154637335517
10,71.88444692365138,2.244147572608675e-07,32.147701969252026
12,29.034638249219903,8.376428453928283e-06,12.984684965474235
15,42.40017323724616,1.849575021741968e-06,18.961933923249944
18,39.650212840983514,2.417295656593594e-06,17.73211424695484
