mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,84.74705151163539,1.1621169612114573e-07,37.90003361453861
8,62.61350042333013,3.897096543424316e-07,28.001608651155603
10,42.44478227116523,1.8418260515931535e-06,18.981883689700673
12,26.599653206731478,1.1873160668630443e-05,11.89572654963437
15,29.383982343520614,7.986615181952111e-06,13.140916393953134
18,47.21139316545331,1.2041099084318087e-06,21.113576886084513
