mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,28.3832573780886,9.168893118689515e-06,12.693378584055711
8,16.882061923857677,7.217024841220478e-05,7.549887612421329
10,26.11621851036341,1.2772532319637686e-05,11.679527980882176
12,14.183319009675609,0.0001434771037744212,6.342973090439932
15,25.600270112901796,1.3828279521862125e-05,11.448788842960926
18,20.908576387832348,3.092141937584136e-05,9.350599623188026
