mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-8.553455437065407,0.0010256802278815573,-3.8252215599586847
8,-10.803833958587633,0.0004163256493648048,-4.831621429804519
10,-6.1390331310877295,0.0035693032910967416,-2.745459079447108
12,-6.174021291639714,0.003495421378738625,-2.7611062605274905
15,-7.215722463655452,0.001956023806517904,-3.226969187101169
18,-8.621263026471405,0.0009951401501234738,-3.8555460358191262
