mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-62.733152912431265,3.8674744241671234e-07,-28.055118871017044
8,-55.19007506614129,6.452936143007234e-07,-24.681751906241622
10,-31.354503506210733,6.166123382235166e-06,-14.02216024812854
12,-35.6525787691332,3.694137947230643e-06,-15.944317940189523
15,-29.274851797944113,8.105907060730062e-06,-13.092111730286994
18,-50.1717198994559,9.444217160633515e-07,-22.43747524865246
