run_id,mu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
13,"(10, 10, 10)",Metro,1.784881053212013,0.11280321664087006,40.97339410475765,1.7160631032085272,9.344783071699846,3.142488718032837
13,"(20, 20, 20)",Metro,12.609839146051309,0.3630209512970428,125.0671665820799,1.003454312339865,1118.787404760159,3.550955057144165
13,"(3, 3, 3)",Metro,0.04779917047034202,0.022404757045155935,1.517980160200122,1.0207412015443689,246.00885542430711,3.412259578704834
13,"(6, 6, 6)",Metro,0.5501413908479522,0.06185391830825677,16.46852020874664,1.3610220571021463,13.816320253941461,3.4883131980895996
