mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.09102344467839456,1.0076883772267375,2399.24301064481,6.869299411773682
6,DEMetro,0.02733745689985817,1.009642407788437,2124.555483065108,7.2407732009887695
7,DEMetro,0.09118326536172919,1.0133783639962082,1223.9662147544186,7.1067211627960205
8,DEMetro,0.06701404476967439,1.026384673811504,756.2609531402478,6.996801376342773
9,DEMetro,0.281053575138036,1.0296670866896522,540.8488751732831,6.683905601501465
10,DEMetro,0.1897423973260976,1.1129054766780095,129.7753638409984,6.790555953979492
11,DEMetro,0.5717421716672338,1.1387475255947503,103.74830086108821,7.744190692901611
12,DEMetro,0.25508692167721536,1.180559311087211,74.50461317582003,6.9935386180877686
13,DEMetro,0.14960936950126838,1.1404522566173474,92.99878956145386,6.67647910118103
14,DEMetro,1.2219321137891481,1.3188257076505534,48.38417482344001,7.073222398757935
15,DEMetro,1.3771706772556578,1.3541181516579999,45.60991041577829,6.951652526855469
16,DEMetro,2.3403696998904824,1.4971449472100915,37.32648009993682,7.981134653091431
17,DEMetro,4.270805107514766,1.6107597772271482,33.386853153451085,6.975121736526489
18,DEMetro,6.317499595358856,1.6752487871638801,32.00810822304826,6.642582654953003
19,DEMetro,4.794713951300537,1.6107977238262685,33.523109356953974,7.078160524368286
20,DEMetro,6.001476031036239,1.6527623541295746,32.401985612337455,6.9757080078125
