mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.051065923554677636,1.0068915039587598,2019.7280923143155,4.906115293502808
6,Metro,0.1590193097289187,1.0208924438527327,883.2590139947997,4.672776460647583
7,Metro,0.20805536334336586,1.0396172997681938,478.4590183954185,4.635286092758179
8,Metro,0.11384890723618615,1.1385603825994475,96.6899215156876,4.6217265129089355
9,Metro,0.28435648780766687,1.4056669459104505,41.746779816178424,4.652271747589111
10,Metro,1.5650481405391758,1.4143514937550496,40.856322452132,4.91941499710083
11,Metro,0.4670649918750696,1.564141161563523,34.6118287635792,5.005231618881226
12,Metro,0.3094272828136343,1.6617064172466054,32.08679062523397,4.983652591705322
13,Metro,1.5143075690389032,1.603673402654827,33.25543227819581,4.686908006668091
14,Metro,0.7114665154692125,1.67011660924949,31.776070559538308,4.6538872718811035
15,Metro,3.7492396500927954,1.4911333480209217,37.270773645049815,4.81282901763916
16,Metro,1.4768841478637231,1.643992191460286,32.3475493497382,4.677111387252808
17,Metro,0.8528094152626136,1.6707168501877796,31.746271548517363,4.608817100524902
18,Metro,1.8283693826131155,1.6431266846916792,32.39878428638747,4.935302019119263
19,Metro,0.9775378826487149,1.6683820817609456,31.780785634716224,4.869635581970215
20,Metro,1.0078816179829766,1.669318205944287,31.834010002229572,4.904866933822632
