mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.03723900396173792,1.007813308888892,2358.6386641436598,4.639333963394165
6,Metro,0.06070891890325788,1.0141097565527541,1432.2009024035128,4.6800432205200195
7,Metro,0.14918216160732958,1.0156588411857874,1129.788778426893,4.615681886672974
8,Metro,0.06269446287994855,1.0452137048796164,467.4623544199651,4.8072497844696045
9,Metro,0.1936198344482793,1.1009699396420687,129.83180778085435,4.635067939758301
10,Metro,0.4348490615601923,1.2038354789548642,67.2339385898361,4.685230255126953
11,Metro,0.24618658346392225,1.2235841478521536,64.97276193778993,4.619341135025024
12,Metro,3.6752969468748753,1.5513975853965531,34.90129626492689,4.842486381530762
13,Metro,6.721176743283456,1.6087851780567566,33.177712157263855,4.7548606395721436
14,Metro,2.7907138330198844,1.552191986303557,35.18139996648611,4.609206914901733
15,Metro,4.465961642652512,1.6438094148951672,32.476695382094675,4.703044891357422
16,Metro,6.344628268862488,1.6791253172276868,31.795195532497612,4.611626386642456
17,Metro,7.646781073205737,1.669071179779163,31.885548150581837,4.8907880783081055
18,Metro,7.192547643114106,1.6798981567682763,31.634123505602272,4.832456827163696
19,Metro,10.463289645803007,1.6055422145228193,33.369627206132805,4.680178880691528
20,Metro,12.012379725355625,1.5521716111015347,35.05612120568905,4.68959903717041
