mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-0.40891766868608176,0.6856043260420661,-0.0746578104339303
8,-1.2671316469745564,0.21518991930229464,-0.23134552879221243
10,-0.6472354128439269,0.5225704163911268,-0.1181684785435959
12,0.8707442405316617,0.39104501203615427,0.15897542078563176
15,-2.631041462029359,0.013490010787382377,-0.480360252828284
18,-1.8167259068505852,0.07960851830312597,-0.33168725332869825
