mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-7.480621281975105,3.032862378052226e-08,-1.3657683400969929
8,-4.089117616046245,0.000313913438724436,-0.7465673195334257
10,-2.4887323584143917,0.018808207636225073,-0.45437828409886477
12,-1.2072302050396904,0.23709823693326176,-0.22040907180060842
15,-2.6716882470773626,0.012250051453214516,-0.4877813065152357
18,-4.608942518681232,7.511354332407057e-05,-0.8414739279087954
