mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.8515030044506028,1.0057898193127184,235.4980262519891,"[709750, 357127, 483134, 595860]",8
"(0, 10)",DEMetro,4.8839963578256755,1.0014115083689465,2034.0483398163847,"[709750, 357127, 483134, 595860]",10
"(0, 15)",DEMetro,7.438483289610004,1.0011425506398148,1965.9156158769465,"[709750, 357127, 483134, 595860]",15
"(0, 20)",DEMetro,9.962427665242227,1.0008907222372216,2197.920563580137,"[709750, 357127, 483134, 595860]",20
