nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,5.409123509208633,1.0751134409454528,102.31765114286422,3.800389528274536
2,Metro,0.19710479084974036,1.039006079551468,305.6324193472086,3.73799204826355
5,Metro,0.3435671459655104,1.060459363580308,157.31033642369664,3.731097459793091
10,Metro,0.16532272544378027,1.0835559848547476,93.04602669862506,3.761793613433838
