nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,4.393122681119488,1.012653441368725,2093.617158884811,7.250216722488403
2,DEMetro,0.10409255570261178,1.0048082943753578,5064.818557235559,7.5963873863220215
3,DEMetro,0.03991176852271567,1.0035550505090185,6788.609634140424,7.7909836769104
5,DEMetro,0.025801988047067143,1.0031913663732734,7760.974920386127,7.7630774974823
30,DEMetro,0.01818413134053502,1.001630963740107,9085.31383987924,7.979798078536987
