mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.05454307905699042,1.0057643274346098,2417.6141651290163,7.6331140995025635
6,DEMetro,0.11563774462668248,1.0104264183739171,1670.4861648062395,7.076881170272827
7,DEMetro,0.18133805520196827,1.0208022047775225,1120.9643993544355,7.000959157943726
8,DEMetro,0.16169523564682836,1.035185522643197,642.8007311358671,6.783677101135254
9,DEMetro,0.05694951374371758,1.066159395373955,383.67562798274605,7.0852813720703125
10,DEMetro,0.7250363688426618,1.1143794820563198,113.21494161756507,7.089147090911865
11,DEMetro,0.2306323152176414,1.2425442398476296,67.99909195650925,7.559061050415039
12,DEMetro,0.5908066624295247,1.2987076505683528,51.391323146536315,7.090891361236572
13,DEMetro,0.22148390518694847,1.3856804042534994,43.48867577184276,7.176387548446655
14,DEMetro,0.4317321002944795,1.4350498705841124,40.45094755041046,7.011274337768555
15,DEMetro,0.7264431423941835,1.6779815179132458,31.979725378416553,6.813552141189575
16,DEMetro,2.010731891771088,1.5809800423053055,33.89597773952598,7.43599534034729
17,DEMetro,1.3178373468345157,1.609077195035577,33.598841560487,6.771947383880615
18,DEMetro,0.9499365856898654,1.679856305259787,31.818986389078727,6.73489785194397
19,DEMetro,1.8597956026275386,1.6484667406401732,32.71410410247304,6.937212944030762
20,DEMetro,3.9820604874641923,1.5577975750615483,35.045461013170694,6.865816116333008
