nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,3.4150498846622703,1.0242243510492737,10232.792723036024,13.406431436538696
2,HMC,0.07539020967003048,1.0010898881239096,12520.497397967147,8.471110105514526
3,HMC,0.034605790470685675,1.00128997236365,14236.24512546733,7.544358491897583
5,HMC,0.016974442228756593,1.0012665295772605,15478.37121723885,7.368001461029053
30,HMC,0.015999169561680092,1.0009871044503764,16535.139356996828,7.1906208992004395
