mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.040234625024740144,1.0461964509119488,393.0251830618649,6.087863206863403
6,HMC,0.24430423090412218,1.1019508025294609,127.96183367052257,6.238693952560425
7,HMC,0.17604788985933162,1.2442572646493,60.51991026277107,6.282342195510864
8,HMC,0.7660804821597029,1.4827308140551856,37.580459346762474,5.99458384513855
9,HMC,1.3155018608447235,1.5493496743487964,34.794251205130976,5.93167519569397
10,HMC,0.954692616415169,1.6429982158370873,32.37813758463861,5.837205648422241
11,HMC,1.1262139503210147,1.6422259811097568,32.42494440096808,6.007729530334473
12,HMC,0.6130916769606903,1.6677056117817008,31.8083421720365,5.911060810089111
13,HMC,1.2894816098199298,1.6411989914299712,32.432846585986454,5.973099946975708
14,HMC,0.7144461803123789,1.6664109877670652,31.833851761711106,6.136270761489868
15,HMC,2.981524301728637,1.5496308262967486,35.06994313088202,6.140088081359863
16,HMC,3.329362180477594,1.5506188869358781,34.9140996305979,5.908663272857666
17,HMC,2.5453936619859205,1.6021635463832857,33.302147833369496,5.961431980133057
18,HMC,2.6645962010108732,1.6010502806913047,33.41480938275242,5.898935794830322
19,HMC,0.9902739340909745,1.6653289384728123,31.79374620085293,5.854868173599243
20,HMC,5.003324895556859,1.4847537328252416,37.38044872736786,5.841933250427246
