Row,Metropolis,DEMetropolisZ,HMC,SMC
Corr ↔ MM,1.265152394771576,1.0182391901810965,4.259816288948059,4.595246573289235
Corr ↔ Tail,0.771142452955246,0.6463826100031536,3.3452638785044355,2.0566668311754865
Dim ↔ Corr,3.5215760370095572,0.5971803565820057,3.244709074497223,7.943029493093491
Dim ↔ MM,6.1974378029505415,1.0241384506225586,4.047603279352188,14.515244096517563
Dim ↔ Tail,3.441734691460927,0.646953284740448,3.173558920621872,2.8931786715984344
Tail ↔ MM,1.3506216406822205,1.0980104406674704,3.931475559870402,4.326930085817972
