Row,Metropolis,DEMetropolisZ,HMC,SMC
Corr ↔ MM,13.193244856736612,14.641187749548532,39.291021255020176,-0.008659005699499994
Corr ↔ Tail,12.201270429725941,4.495879876020133,2.122777979401098,0.03952086795977607
Dim ↔ Corr,48.614435428438355,1583.4875574010275,4.926522352295198,0.018462187565876344
Dim ↔ MM,30.133159563475704,2152.8381224646337,63.78758192874565,-0.012050631060442622
Dim ↔ Tail,16.27832153343406,396.8024300151574,7.759702776012881,616.546123401065
Tail ↔ MM,19.57202837388148,22.097064140699622,23.01882513395082,2.908383494116408
