dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,20.362853520261325,0.002403007400211555,11.756498961391795
3,1.030022590571515,0.4112663250711234,0.5946838199378599
10,0.9605159422240042,0.43814976677983697,0.5545541378039559
30,1.00325855694954,0.42139755364625975,0.5792315979216125
50,1.9883430980132946,0.1850990102588215,1.1479704228793102
