nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-0.7068820737052205,0.4852814058133471,-0.12905841908812624
3.0,-12.02371288964984,8.636290714750088e-13,-2.1952195915422803
4.0,-12.737571598534371,2.098583904012815e-13,-2.3255517641181376
10.0,-15.419861625414526,1.6444799450892265e-15,-2.8152686819492705
50.0,-7.575366829226925,2.3730993202969645e-08,-1.3830664312479908
