nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-29.686384816802985,2.9531942403014814e-23,-5.419967538313954
3.0,-68.61825754122773,1.1956343307388159e-33,-12.527922504009801
4.0,-135.17287538220197,3.683894401273189e-42,-24.679077669888922
10.0,-188.6225071574518,2.3691451229876878e-46,-34.43760067443866
50.0,-196.81418878337539,6.911501222828992e-47,-35.93319027791165
