nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-15.375889938744722,1.7709268211155585e-15,-2.807240587055737
3.0,-11.941121063428852,1.0209766931183229e-12,-2.180140456113353
4.0,-12.76932840942083,1.9731457801166763e-13,-2.3313497380104504
10.0,-15.477430916187007,1.4928537131694314e-15,-2.825779348341158
50.0,-7.591156978607139,2.2782789150752795e-08,-1.3859493049152973
