run_id,dimension_corr,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
43,2,Metro,0.06270710885923146,0.026903649570689362,1.0064245381917207,826.2523212791176,1.181797742843628
43,5,Metro,0.03479411937962331,0.02959711073128193,1.006462337740971,679.030596411968,1.316312551498413
43,10,Metro,0.05099859584944874,0.025451940866837146,1.0077753787362889,879.7423506655305,1.6081182956695557
43,15,Metro,0.04077967647982657,0.023062051382292746,1.0066417893544295,764.8592442105319,1.9041893482208252
43,20,Metro,0.043426458031609556,0.022015301869298804,1.0092446901800953,615.2725856466803,2.2162039279937744
