dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,3.4666309397520587,0.0016639873631061994,0.632917321415845
3,-4.3733908436929125,0.00014399039912883996,-0.7984682726257194
5,-6.940105709607956,1.254378369869996e-07,-1.2670841495408918
8,-13.454518399509025,5.356928324251552e-14,-2.4564477425931326
15,-21.275102695021236,3.0550231269643543e-19,-3.884284553100694
30,-40.251002236721455,5.310368254162615e-27,-7.348793962414412
