dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,4.764649216373699,4.877712905673537e-05,0.8699019514690627
3,-7.047942769204164,9.424538877027695e-08,-1.286772412899516
5,-12.674969001759285,2.370453199344795e-13,-2.314122145980766
8,-27.603908085677094,2.2697723654328792e-22,-5.0397610446081975
15,-47.389191002834494,4.9989219182118497e-29,-8.652042964724439
30,-70.08355863265757,6.5016690994681255e-34,-12.795448657780822
