dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-6.132829297191396,1.107064261245758e-06,-1.1196963158000939
3,-9.165444410642655,4.5868130210878196e-10,-1.6733735510895416
5,-10.210854428122467,4.10223169768682e-11,-1.8642384338947293
8,-8.575225000420268,1.909737571779159e-09,-1.5656147228041428
15,-7.264631081461764,5.326890220779229e-08,-1.3263341050899193
30,-9.031528661764261,6.314117923322876e-10,-1.6489239922675771
