dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-6.767954814831026,1.9851008956647825e-07,-1.2356538400862176
3,-9.574275705645698,1.754302353931821e-10,-1.7480155919186136
5,-11.938473871943472,1.0264817164457328e-12,-2.1796571472831605
8,-9.629742349189046,1.5424381705009734e-10,-1.7581423692045435
15,-9.560147188058608,1.8128856892088392e-10,-1.7454360893230942
30,-10.82489191071482,1.060669593697211e-11,-1.976345827351235
