dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-4.018602669108437,0.0003803477941942822,-0.7336931105070532
3,-5.979349556720073,1.6856606083924865e-06,-1.0916748771413665
5,-6.985021906405591,1.1133774417896592e-07,-1.2752846876020272
8,-6.991832127004594,1.0934500807550574e-07,-1.2765280580832472
15,-5.877010749974127,2.2331807789922813e-06,-1.0729904528203944
30,-6.327197602016451,6.517449849598147e-07,-1.1551829508056681
