dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-0.6606228375154649,0.5140681579224059,-0.12061267670343008
3,-5.54195883207033,5.632631485187617e-06,-1.011818621696635
5,-7.108479534940747,8.03159074430484e-08,-1.2978248636169598
8,-14.30206197609053,1.1405467381102645e-14,-2.6111873210472316
15,-22.558640158222673,6.136588348180866e-20,-4.118625360433489
30,-43.28029319391003,6.694642448971564e-28,-7.901864292580613
