nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-2.5846153012461888,0.015048523265425029,-0.4718840343218493
2.5,-3.7681509057941303,0.0007479337663724823,-0.6879670837289897
3.0,-2.3720595047128574,0.02454164824182431,-0.4330768328252546
4.0,-2.2696145262959213,0.03084458705477535,-0.4143730242978927
10.0,1.8509706976244908,0.0743836470841731,0.33793946812333586
50.0,2.4926462682655957,0.018639169399878364,0.45509286300338014
