correlation,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
0.99,0.2002634166066743,3.1337108612060547,,,,0.03461084312446261,0.19032452353082513,1.9351215362548828,,,,0.027972812426299953,0.21563458486427117,7.263217449188232,,,,0.03692204300041649,0.20388493339450608,0.09710019809509778,0.02994682648852313,0.03172628924299009,0.0182996977209884,0.005866613712625888,3.565811400427777,4.702077852282268,0.009875211025891563,2.2886442127773856,2.116359087949241,0.1144824892381918
