mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",HMC,0.17287233118410855,1.059081211773075,49.674845869430435,"[453864, 795164, 519450, 814979]",8
"(0, 10)",HMC,2.500912163871326,1.5991067053930252,6.604116187438711,"[453864, 795164, 519450, 814979]",10
"(0, 15)",HMC,5.830487475127757,1.7326924948665035,6.037569891578712,"[453864, 795164, 519450, 814979]",15
"(0, 20)",HMC,7.7456633649615245,1.7326784215254438,6.034119439667606,"[453864, 795164, 519450, 814979]",20
