mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-5.984139580314831,3.344810121727024e-05,-1.545098195729332
4,-5.3083371170238545,0.00011048523400711024,-1.3706067500192054
6,-7.5070312845009886,2.8483181388792637e-06,-1.93830714295536
8,0.02731220283178537,0.9785962317538697,0.007051980447716252
10,-4.1509800248482955,0.0009796941785001722,-1.0717784337784733
12,-7.456618449066022,3.0751057404210483e-06,-1.9252906048170455
