mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,-18.905388396064033,2.30305231992386e-11,-4.881350294102597
4,-11.576811329996177,1.4808359021219131e-08,-2.9891198322173684
6,-17.872334519302314,4.9114646043361996e-11,-4.61461693007372
8,-12.771419192088015,4.187113436470458e-09,-3.297566255892711
10,-7.436080813447333,3.17289000227169e-06,-1.919987810102268
12,-13.2497991102999,2.5963375322663104e-09,-3.421083419652357
