mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,-17.37223187637216,7.190970634327401e-11,-4.485490982909534
4,-26.600183326827697,2.1867254097673674e-13,-6.868137802057858
6,-7.149425931432334,4.939476395792969e-06,-1.8459738378253918
8,-26.76877778250196,2.0048136116243777e-13,-6.91166870333048
10,-17.00456773585236,9.579183987621527e-11,-4.390560510027476
12,-11.169447833900348,2.3353015372103826e-08,-2.8839390298019034
