mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-29.78593350461156,4.6051261053928807e-14,-7.690694960973472
4,-208.9828135299467,7.270463874016443e-26,-53.95913042967024
6,-66.93362615611424,5.971868243155886e-19,-17.28218796026024
8,-89.58741756872364,1.0176493000054275e-20,-23.131371751559758
10,-281.2456135699254,1.1384621203775337e-27,-72.61730517001385
12,-99.46675793201351,2.3577728786159587e-21,-25.68220646479552
