mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-3.5268249206941666,0.003351714669559938,-0.9106222788558533
4,-5.400397128925691,9.354489651505751e-05,-1.39437654288237
6,-6.157391367361861,2.4873953171789267e-05,-1.589831614791587
8,-8.911325728373674,3.8176539208673514e-07,-2.3008944092413945
10,-4.109738155605198,0.0010617514424323517,-1.0611298289288078
12,-7.553181476859091,2.6561561149856638e-06,-1.95022307138384
