mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-12.813503791991835,4.012278139741469e-09,-3.3084324528633307
4,-9.257063441328688,2.4092597560905754e-07,-2.390163502870102
6,-14.969533973750874,5.228201607992784e-10,-3.8651170520548845
8,-7.914293869197182,1.552043103612236e-06,-2.043461890159476
10,-9.33426875505351,2.1776747881551364e-07,-2.410097829156432
12,-11.798262485323622,1.1623806732580502e-08,-3.046298274656141
