mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-7.689670439696427,2.163831377607595e-06,-1.9854643700511818
4,-51.96756498378757,2.0372001470781314e-17,-13.417967581677397
6,-6.141836617974303,2.55399004118175e-05,-1.585815395769424
8,-5.755325005534888,4.977589900127908e-05,-1.486018526563182
10,-35.17219821989511,4.6254754239573645e-15,-9.081422530343994
12,-6.669332958919325,1.0621575527571646e-05,-1.7220143653471187
