dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,5.789110345078332,2.8449524866227192e-06,1.056942107961973
3,6.713188079374131,2.2987215057428262e-07,1.225654847949331
5,6.264752494318464,7.724183361817608e-07,1.1437820861083259
8,6.514152187920328,3.92735320903725e-07,1.1893160321151985
15,6.875511450986096,1.4895987861065754e-07,1.2552909053633867
30,6.560455796353959,3.466050300447166e-07,1.1977698757261939
