dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,3.335856862383742,0.0023396312161660976,0.6090413507119941
3,4.098722296960808,0.00030579737257650574,0.7483208863316076
5,3.86018178570569,0.0005840183064342913,0.7047695467005266
8,4.426768142057277,0.00012428830027950784,0.8082135894166681
15,4.352083157324615,0.00015269207882257,0.7945780391349988
30,4.191577897485799,0.00023725635336952364,0.765273921997683
