dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,7.318403405329641,4.627528046693275e-08,1.336151543340556
3,7.11777059387133,7.83713089739581e-08,1.2995211711367567
5,29.21927948643457,4.6108851035913685e-23,5.3346861629227265
8,70.23822913536156,6.101230185592216e-34,12.823687498884702
15,72.51378537106795,2.432507982636107e-34,13.23914532594068
30,121.0281825226449,9.036633315927038e-41,22.09662188716837
