dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,6.8003616998565235,1.8203329482259725e-07,1.241570500735198
3,6.015295602630117,1.5273470167129155e-06,1.0982376972073824
5,6.906003829840404,1.3734410730220466e-07,1.2608580266068858
8,5.458847512837332,7.0913931955285185e-06,0.9966446402539929
15,5.556458802444042,5.410949664860928e-06,1.0144659419822477
30,6.881060277196341,1.4677422868440937e-07,1.2563039777910625
