mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(10, -10)",DEMetro,6.362268312397921,0.13992153519536885,6.222346777202552,121.38480251270289,1.0057118444391846,652.949075664159,6.675628423690796
"(20, 20)",DEMetro,9.499005165900012,0.24981443853320914,9.249190727366804,65.49005940339623,1.0133991780966796,437.29715063694226,8.855753898620605
"(5, 5)",DEMetro,0.3939340911899936,0.10629958117424723,0.28763451001574636,5.659840334093744,1.0699493062602798,71.02660328249772,6.846658706665039
"(50, -50)",DEMetro,19.778381920712622,0.38103387728036703,19.397348043432256,71.42285411900342,1.0077604252477101,549.4486942416488,7.599995136260986
