mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(10, -10)",Metro,7.232636884314395,0.13992153519536885,7.092715349119026,138.36384932546224,1.0094498086684174,1067.3419884777998,6.004685163497925
"(20, 20)",Metro,8.608876743902957,0.24981443853320914,8.359062305369749,59.18739304570564,1.0098489677506235,628.4710085524823,6.095600605010986
"(5, 5)",Metro,2.981510683553527,0.10629958117424723,2.87521110237928,56.57608944555894,1.1439554369918554,24.519221009939514,5.526073217391968
"(50, -50)",Metro,21.115779850307966,0.38103387728036703,20.7347459730276,76.34727868522074,1.44466988529983,9.959635198208847,6.457027912139893
