dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,3.2222778001658217,0.0031346574865394297,0.5883047458996481
5,-7.852155168361516,1.1663633527543424e-08,-1.4336008369141258
10,-19.55737538833491,3.0085573224622914e-18,-3.5706718885957964
15,-26.432868141476323,7.616241847831449e-22,-4.825959380215413
30,-43.664359498767666,5.200975407884073e-28,-7.971984885496673
