dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,4.2157439360467075,0.00022205878814905174,0.7696860168127994
5,-35.38106154784338,2.078944513350095e-25,-6.459668506077489
10,-39.68741599326147,7.936928402546045e-27,-7.245897662866867
15,-23.832479885983744,1.3501369162075408e-20,-4.351195611613815
30,-24.520796608855587,6.1403517705070095e-21,-4.476864476888795
