dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,3.77691587930879,0.0007305619386667337,0.6895673416322946
5,-12.994520211792976,1.2784855322598907e-13,-2.3724639479852736
10,-28.048451175544614,1.4514501206505367e-22,-5.12092313730936
15,-44.510924308556106,3.0038617620934714e-28,-8.126545766400406
30,-87.68250147304092,1.0100663894996143e-36,-16.00856131842149
